nama_produk,energy,saturated_fats,sugars,sodium,proteins,fibers,fruits_vegetables,n_points,p_points,nutri_score,category
Qtela_Snack_KeripikSingkongBalado_185G,110.0,2.5,1.0,0.06,0.0,0.0,0.0,5.244985487036735,1.0,4.244985487036735,C
Qtela_Snack_KeripikSingkongBarbeque_185G,110.0,2.5,1.0,0.05,0.0,0.0,0.0,5.244985487036735,1.0,4.244985487036735,C
Qtela_Snack_KeripikSingkongBarbeque_60G,110.0,2.5,1.0,0.05,0.0,0.0,0.0,5.244985487036735,1.0,4.244985487036735,C
Qtela_Snack_KeripikTempeCabeRawit_55G,110.0,3.0,0.0,125.0,5.0,0.0,0.0,9.263446233791301,4.230854360336433,5.0325918734548685,C
Qtela_Snack_KeripikSingkongBalado_60G,110.0,2.5,1.0,0.06,0.0,0.0,0.0,5.244985487036735,1.0,4.244985487036735,C
Qtela_Snack_KeripikTempeOriginal_55G,110.0,3.0,0.0,0.125,4.0,0.0,0.0,6.961517437873774,2.2,4.761517437873774,C
Qtela_Snack_KeripikSingkongOriginal_60G,100.0,2.5,1.0,0.065,0.0,0.0,0.0,5.215097801765101,1.0,4.215097801765101,C
Stt_Snack_FrenchFries2000Premium_138G,45.0,0.5,1.0,0.065,0.0,0.0,0.0,1.4224598930481285,1.0,0.4224598930481285,B
Stt_Snack_FrenchFries2000SaosLevel3_60G,45.0,,2.0,0.12,0.0,0.0,0.0,3.7594096093389373,1.0,2.7594096093389373,C
Stt_Snack_FrenchFries2000Premium_62G,130.0,,4.0,,1.0,1.0,0.0,5.026470588235295,1.0,4.026470588235295,C
Stt_Snack_FrenchFries2000Premium_24G,130.0,,4.0,,1.0,1.0,0.0,5.026470588235295,1.0,4.026470588235295,C
Twistko_Snack_JagungBakar_30G,160.0,,2.0,0.22,2.0,,0.0,6.170188461012381,1.0,5.170188461012381,C
Samyang_Mie_BuldakNoodleSnackHotChicken_90G,370.0,3.0,2.0,0.8,8.0,0.0,0.0,13.371317569839297,5.730696798493408,7.640620771345889,C
Macito_Snack_JagungBakar_70G,50.0,1.5,2.0,0.055,0.0,0.0,0.0,3.715043505793751,1.0,2.715043505793751,C
Macito_Snack_Chocolate_70G,50.0,1.0,2.0,0.25,0.0,0.0,0.0,4.922683570871361,1.0,3.922683570871361,C
Apollo_Bicuit_WaferCreamChocolate_12X12G,290.0,0.0,19.0,0.045,2.0,0.0,0.0,10.666236196751466,1.0,9.666236196751466,C
Kalpa_Bicuit_WaferShareItCokelatKelapa_22G,140.0,8.0,6.0,0.05,2.0,0.0,0.0,18.459714995207847,1.0,17.459714995207847,D
Kalpa_Bicuit_WaferShareItCokelatKelapa_90G,50.0,3.0,2.0,0.02,1.0,0.0,0.0,7.983533322944263,1.0,6.983533322944263,C
Roma_Biscuit_ArdenCookiesYoghurtStrawberry_80G,,,,,,,,,,,E
Roma_Biscuit_MarieGoldChocolate_132G,,,,,,,,,,,E
LadangLima_Biscuit_CookiesBlackmond_80g,,,,,,,,,,,E
Roma_Bicuit_BiscuitKelapaCreamCokelat_189G,,,,,,,,,,,E
Roma_Bicuit_BiscuitKelapaFresh_10X23g,,,,,,,,,,,E
Roma_Bicuit_WaferWafelloItaliaChocoBlast_117G,,,,,,,,,,,E
Roma_Bicuit_SandwichiCrackersLemon_114G,,,,,,,,,,,E
Roma_Bicuit_WaferWafelloItaliaButterCaramel_114G,,,,,,,,,,,E
Roma_Bicuit_BiscuitSusu+SelaiSlaiO'laiNanas_192G,,,,,,,,,,,E
Roma_Bicuit_CrackersMalkistKejuPanggang_110g,,,,,,,,,,,E
Roma_Bicuit_BiscuitSusu+SelaiSlaiO'laiBlueberry_192G,,,,,,,,,,,E
Roma_Bicuit_CrackersMalkistKelapaKopyor_125G,,,,,,,,,,,E
Roma_Bicuit_BiscuitSusu+SelaiSlaiO'laiStrawberry_192G,110.0,2.0,7.0,0.065,1.0,,,6.2885295339641925,1.1225490196078431,5.165980514356349,C
Roma_Bicuit_BiscuitKelapaCream_180G,,,,,,,,,,,E
Roma_Bicuit_CrackersMalkistCokelatKelapa_95G,,,,,,,,,,,E
Roma_Bicuit_BiscuitSandwichPeanutButter_189G,140.0,,6.0,0.07,2.0,,0.0,3.866441228862799,1.0,2.866441228862799,C
Roma_Bicuit_BiscuitSusu+SelaiSlaiO'laiBlueberry_128G,,,,,,,,,,,E
Roma_Bicuit_BiscuitSusu+SelaiSlaiO'laiStrawberry_128G,,,,,,,,,,,E
Roma_Bicuit_CrackersMalkistKejuManis_90G,110.0,3.0,3.0,0.105,1.0,,,8.530962225287269,1.1225490196078431,7.408413205679425,C
Roma_Bicuit_BiscuitSandwichChocolate_157G,140.0,2.0,4.0,0.06,2.0,,0.0,6.067310213047305,1.0,5.067310213047305,C
Roma_Bicuit_MarieGold_220G,90.0,2.5,4.0,0.06,2.0,,0.0,5.750938456734996,1.0,4.750938456734996,C
Roma_Bicuit_CrackersMalkistKelapaKopyor_200G,110.0,,3.0,0.105,2.0,0.0,0.0,4.561502545936161,1.0,3.561502545936161,C
Roma_Bicuit_CrackersMalkistBelgianStyleCokelat_90G,100.0,,2.0,0.198,7.0,0.0,0.0,5.893720158580292,2.046225614927905,3.8474945436523873,C
Roma_Bicuit_ArdenCookiesChocoSplendid_80G,160.0,,9.0,0.03,2.0,0.0,0.0,5.254330991201897,1.0,4.254330991201897,C
Roma_Bicuit_BiscuitSariGandumSandwichPeanutButter_115G,200.0,,8.0,0.13,5.0,0.0,,7.183364705544729,4.230854360336433,2.952510345208297,C
Roma_Bicuit_CrackersMalkist_10X14g,80.0,,,,,,,5.057141419662589,,,E
Roma_Bicuit_BiscuitSariGandum_149G,,,,,,,,,,,E
Roma_Bicuit_CrackersMalkistAbon_105G,90.0,,2.0,0.07,2.0,0.0,0.0,3.838329216010476,1.0,2.838329216010476,C
Roma_Bicuit_BiscuitSariGandumSandwichSusu&Cokelat_108G,140.0,,4.0,0.13,2.0,0.0,0.0,5.026470588235295,1.0,4.026470588235295,C
Roma_Bicuit_CrackersCream_107G,140.0,,2.0,0.204,3.0,0.3,0.0,6.177134624098806,2.4989583333333334,3.6781762907654727,C
Roma_Bicuit_BiscuitKelapa_300G,110.0,,2.0,0.075,2.0,0.0,0.0,3.7897976373338755,1.0,2.7897976373338755,C
Deka_Biscuit_MiniWaferBitesUbe_72G,150.0,3.5,12.0,0.05,1.0,2.0,0.0,7.891971358896521,1.0,6.891971358896521,C
Deka_Biscuit_MiniWaferBitesChocoChoco_72G,150.0,3.0,11.0,0.035,2.0,2.0,0.0,8.039192592418289,1.0,7.0391925924182885,C
Deka_Biscuit_MiniWaferBitesDurian_72G,150.0,3.5,10.0,0.045,2.0,2.0,0.0,8.350814160105923,1.0,7.350814160105923,C
KhongGuan_Biscuit_CrackersSaltcheeseSweet&Spicy_200g,90.0,,3.0,0.15,2.0,0.0,0.0,4.557781841294915,1.0,3.557781841294915,C
KhongGuan_Biscuit_CrackersSaltcheeseBarbeque_200G,80.0,,2.0,0.14,2.0,1.0,0.0,3.8188708147417643,1.0,2.8188708147417643,C
KhongGuan_Biscuit_CrackersPotatoz_150G,,,,,,,,,,,E
KhongGuan_Biscuit_Crackers+WaferSaltcheeseCombo_175G,90.0,,4.0,0.04,1.0,0.0,0.0,3.6331332909248206,1.0,2.6331332909248206,C
KhongGuan_Biscuit_CrackersMalkistKelapa_230G,90.0,,3.0,0.08,1.0,0.0,0.0,4.557781841294915,1.0,3.557781841294915,C
KhongGuan_Biscuit_CrackersCream_200G,,,,,,,,,,,E
KhongGuan_Biscuit_BiscuitRedAssorted_300G,120.0,2.5,7.0,0.1,2.0,0.0,0.0,7.014892624227676,1.0,6.014892624227676,C
KhongGuan_Biscuit_BiscuitRedSegiAssorted_1600G,,,,,,,,,,,E
KhongGuan_Biscuit_CrackersMalkistSuperco_138G,120.0,,5.0,0.09,2.0,0.0,0.0,5.000000000000001,1.0,4.000000000000001,C
KhongGuan_Biscuit_Crackers+WaferSaltcheeseCombo_10X17g,90.0,,4.0,0.04,1.0,0.0,0.0,3.6331332909248206,1.0,2.6331332909248206,C
KhongGuan_Biscuit_CrackersCream_300G,,11.0,20.0,,,,,25.53172768143866,,,E
KhongGuan_Biscuit_ChocolateWaferClassic_350G,140.0,3.0,11.0,0.15,1.0,1.0,0.0,10.238095238095237,1.0,9.238095238095237,C
KhongGuan_Biscuit_CrackersMalkistAbonSapi_135G,140.0,3.0,12.0,0.16,1.0,1.0,0.0,10.654610293241912,1.0,9.654610293241912,C
KhongGuan_Biscuit_CrackersSaltcheeseRegular_200G,140.0,3.0,11.0,0.19,1.0,1.0,0.0,9.991297955830623,1.0,8.991297955830623,C
Oreo_Biscuit_PokemonBiskuitSandwichCokelat&KrimPisang_119.6G,140.0,2.0,11.0,0.11,1.0,1.0,0.0,9.000181865884345,1.0,8.000181865884345,C
Oreo_Biscuit_PokemonBiskuitSandwichCokelat&KrimPisang_6 x 27.6G,140.0,3.0,9.0,0.055,1.0,1.0,0.0,8.626371242453699,1.0,7.626371242453699,C
Oreo_Biscuit_SoftCakeMultiPack_96G,140.0,,11.0,0.14,1.0,1.0,0.0,9.717445655034474,1.0,8.717445655034474,C
Oreo_Biscuit_BiskuitSandwichVanila_6x27.6G,140.0,,11.0,0.14,1.0,1.0,0.0,9.717445655034474,1.0,8.717445655034474,C
Oreo_Biscuit_SoftCakeMultiPack_48G,140.0,2.0,12.0,0.115,1.0,1.0,0.0,8.783547681029905,1.0,7.783547681029905,C
Oreo_Biscuit_DutchCocoaWaferVanila_117G,130.0,3.0,9.0,0.05,1.0,1.0,0.0,8.231623206764565,1.0,7.231623206764565,C
Oreo_Biscuit_BiskuitRedVelvet_119.6G,140.0,3.0,12.0,0.14,2.0,2.0,0.0,9.811030008110299,1.0,8.811030008110299,C
Oreo_Biscuit_MiniBiskuitKrimCokelat_61.3g,100.0,2.0,8.0,0.11,1.0,1.0,0.0,7.070323488045008,1.0,6.070323488045008,C
Oreo_Biscuit_MiniBiskuitKrimVanilla_61.3g,100.0,2.0,8.0,0.11,1.0,1.0,0.0,7.070323488045008,1.0,6.070323488045008,C
Lago_Biscuit_WaferVanilla_45G,240.0,8.0,14.0,0.07,2.0,0.0,0.0,20.927985813192674,1.0,19.927985813192674,E
Lago_Biscuit_WaferCacao_45g,230.0,9.0,17.0,0.07,3.0,0.0,0.0,23.803492756346596,2.4989583333333334,21.304534423013262,E
Lago_Biscuit_WaferHazelnut_45G,240.0,8.0,17.0,0.065,3.0,0.0,0.0,21.87146306747283,2.4989583333333334,19.372504734139497,E
Lago_Biscuit_WaferCacao_150G,260.0,10.0,19.0,0.075,3.0,0.0,0.0,16.73600626525153,2.4989583333333334,14.237047931918195,D
Lago_Biscuit_WaferHazelnut_150g,250.0,10.0,19.0,0.07,3.0,0.0,0.0,16.109569360196467,2.4989583333333334,13.610611026863133,D
Lago_Biscuit_WaferVanilla_150G,270.0,10.0,15.0,0.07,2.0,0.0,0.0,15.428480455611172,1.0,14.428480455611172,D
Loacker_Biscuit_WaferVanille_45g,,,,,,,,,,,E
Loacker_Biscuit_WaferCreamkakao_45g,,,,,,,,,,,E
Loacker_Biscuit_WaferNapolitaner_45G,,,,,,,,,,,E
Astor_Biscuit_WaferStickChocolate_150G,120.0,,10.0,0.05,2.0,0.0,0.0,7.755292385567105,1.0,6.755292385567105,C
Astor_Biscuit_WaferStickChocolate_40G,120.0,,12.0,0.05,2.0,0.0,0.0,7.1707963947615605,1.0,6.1707963947615605,C
Gery_Biscuit_CrackersMalkistSaluutCoklatCoconut_105G,,,,,,,,,,,E
Gery_Biscuit_KrakerBerasAsin_10X5.6G,,,,,,,,,,,E
Gery_Biscuit_CrackersMalkistSaluutCoconut_110G,110.0,3.0,4.0,0.065,2.0,1.0,0.0,7.897955617992624,1.0,6.897955617992624,C
Gery_Biscuit_CrackersMalkistSaluutKeju_100G,110.0,4.0,4.0,,2.0,1.0,0.0,11.107929287708052,1.0,10.107929287708052,D
Gery_Biscuit_SnackSereal_100G,130.0,,9.0,0.025,1.0,0.0,0.0,4.845495401620437,1.0,3.845495401620437,C
Gery_Biscuit_CrackersMalkistSaluutCoklat_100G,140.0,4.5,7.0,0.125,2.0,1.0,0.0,10.092030693653113,1.0,9.092030693653113,C
Cho-Cho_Biscuit_WaferSnackChocolateRiceCrispy_40G,280.0,8.0,20.0,0.136,2.0,1.0,0.0,20.54417319706655,1.0,19.54417319706655,E
Cho-Cho_Biscuit_WaferSnackChocolateStrawberry_35G,280.0,8.0,20.0,0.136,2.0,1.0,0.0,20.54417319706655,1.0,19.54417319706655,E
Serena_Biscuit_CheeseCookies_150G,100.0,,4.0,0.105,2.0,0.0,0.0,5.023809523809525,1.0,4.023809523809525,C
Julie's_Biscuit_SandwichChocoMore_110g,,,,,,,,,,,E
Kokola_Biscuit_SuperCreamStrawberry_180G,150.0,3.0,10.0,0.12,2.0,0.0,0.0,9.274509803921568,1.0,8.274509803921568,C
Kokola_Biscuit_KukisMochachino_218G,140.0,2.0,8.0,0.135,2.0,0.0,0.0,7.357142857142857,1.0,6.357142857142857,C
Kokola_Biscuit_MajesticChocoLatte_70G,160.0,4.0,9.0,0.04,2.0,0.0,0.0,10.426148335863635,1.0,9.426148335863635,C
Kokola_Biscuit_KukisButterCookies_218G,140.0,2.0,8.0,0.13,2.0,0.0,0.0,7.280060882800611,1.0,6.280060882800611,C
Kokola_Biscuit_SuperCreamPineapple_200G,150.0,3.0,9.0,0.14,2.0,0.0,0.0,9.720202739963273,1.0,8.720202739963273,C
Kokola_Biscuit_MajesticWhite Coffee_70G,160.0,4.0,9.0,0.04,2.0,0.0,0.0,10.426148335863635,1.0,9.426148335863635,C
Kokola_Biscuit_KukisSusuVanila_218G,130.0,3.0,7.0,0.075,2.0,0.0,0.0,9.051348854930046,1.0,8.051348854930046,C
Nextar_Biscuit_StarDoubleCreamCookies_Goguma_8X10.5G,,,,,,,,,,,E
Nextar_Biscuit_StarChocoCookiesRichoco_8X10.5G,,,,,,,,,,,E
Nextar_Biscuit_KoreanGogumaCookies_8X11.25G,,,,,,,,,,,E
Nextar_Biscuit_KrimeroChocRaspberryCookiesRichberry_8X10G,,,,,,,,,,,E
Nextar_Biscuit_KrimeroChocoCookiesRichoco_8X10G,,,,,,,,,,,E
Nextar_Biscuit_NoirChocolate_144G,,,,,,,,,,,E
Nextar_Biscuit_NoirCookies&Cream_161.5G,,,,,,,,,,,E
Nextar_Biscuit_ChocoBrownies_8X11.25G,70.0,2.0,5.0,0.025,1.0,0.0,0.0,5.603519986208441,1.0,4.603519986208441,C
Nextar_Biscuit_NastarCookiesPineapple_8X11.25G,60.0,1.0,4.0,0.05,1.0,0.0,0.0,3.7884354943178473,1.0,2.7884354943178473,C
Tropicana_Biscuit_SlimCookiesDiabetamilNuttyChocolate_200g,100.0,0.0,0.0,0.01,2.0,0.0,0.0,3.337274824969469,1.0,2.337274824969469,C
WRP_Biscuit_EverydayChocolateChipCookies_30g,150.0,4.0,5.0,0.09,2.0,2.0,0.0,10.999999999999998,1.0,9.999999999999998,C
WRP_Biscuit_EverydayDeliChipsSalt&Pepper_40g,210.0,3.0,1.0,0.04,1.0,3.0,0.0,8.406154342325733,2.523809523809524,5.882344818516209,C
WRP_Biscuit_DietCookiesFlakeChocolateChips_240g,200.0,2.5,22.0,0.125,12.0,1.5,0.0,12.86256845384862,4.416666666666666,8.445901787181954,C
Meiji_Biscuit_HelloPandaCookiesandCream_42g,,,,,,,,,,,E
Meiji_Biscuit_HelloPandaStrawberry_42G,150.0,,7.0,0.095,1.0,1.0,0.0,7.001467007198949,1.0,6.001467007198949,C
Meiji_Biscuit_HelloPandaChocolate_42G,150.0,,6.0,0.095,3.0,1.0,0.0,5.002923976608187,2.4989583333333334,2.503965643274854,C
Aim_Biscuit_CrackersCrispy_150G,50.0,,1.0,0.095,1.0,0.0,0.0,3.4881827874350475,1.0,2.4881827874350475,C
Aim_Biscuit_CrackersRoastedCorn_180G,25.0,,0.0,0.015,0.0,0.0,0.0,1.3333333333333333,1.0,0.33333333333333326,B
Glico_Biscuit_PockyCrushedNutsAlmondDarkChocolate_25G,,,,,,,,,,,E
Glico_Biscuit_PejoyVanilaHokkaido_30G,,,,,,,,,,,E
Glico_Biscuit_PockyCrushedNutsAlmondChoco_25G,,,,,,,,,,,E
Glico_Biscuit_PockyChocolate_47G,,,,,,,,,,,E
Glico_Biscuit_PockyStrawberry_45G,,,,,,,,,,,E
Glico_Biscuit_PockyCookies&Cream_37G,210.0,,11.0,0.05,3.0,0.0,0.0,8.912392098254134,2.4989583333333334,6.413433764920801,C
Glico_Biscuit_PockyDoubleChoco_47G,240.0,,9.0,0.05,4.0,0.0,0.0,6.965355280070836,2.2,4.765355280070835,C
Glico_Biscuit_PockyMatcha_33G,170.0,,,,,,,9.013518342168187,,,E
Glico_Biscuit_PejoyChocolate_30G,,,,,,,,,,,E
Glico_Biscuit_PockyStrawberry_45G,,,,,,,,,,,E
Glico_Biscuit_PockyChocolate_47GBox,230.0,,,,,,,9.406614741125715,,,E
Lotte_Biscuit_PeperoBiscuitStickAlmond_32G,,,,,,,,,,,E
Lotte_Biscuit_ChocoPieMarsmallow6'SCheese_156G,,,,,,,,,,,E
Lotte_Biscuit_PeperoBiscuitStickWhiteCookie_32G,,,,,,,,,,,E
Lotte_Biscuit_ChocoPieMarsmallow2'S_52G,120.0,2.5,9.0,0.05,2.0,0.0,0.0,5.669984086653976,1.0,4.669984086653976,C
Lotte_Biscuit_ChocoPieMarsmallow6'S_156G,120.0,2.5,9.0,0.05,2.0,0.0,0.0,5.669984086653976,1.0,4.669984086653976,C
A.T.B_Biscuit_MarieMilk_180G,119.0,,,,,,,5.159087990418906,,,E
Arnott's_Biscuit_NyamNyamSmileyCokelat_45G,,,,,,,,,,,E
Arnott's_Biscuit_NyamNyamPopStixChocolate_48G,80.0,0.0,5.0,0.03,1.0,0.0,0.0,3.326943078004226,1.0,2.326943078004226,C
Arnott's_Biscuit_NyamNyamFantasyStickStrawberry_25G,,,,,,,,,,,E
Arnott's_Biscuit_NyamNyamFantasyStickChocoBerry_25G,,,,,,,,,,,E
Arnott's_Biscuit_NyamNyamBubblePuffChoco_18G,,,,,,,,,,,E
Arnott's_Biscuit_NyamNyamFantasyStickSparklingChoco_25G,,,,,,,,,,,E
Arnott's_Biscuit_NyamNyamFantasyStickChoco_25G,,,,,,,,,,,E
Brio_Biscuit_CrispyBiscuitCrackerGoPotato_60G,100.0,0.0,3.0,0.125,2.0,0.0,0.0,3.337274824969469,1.0,2.337274824969469,C
Indomie_Mie_MieGorengKebuli_85G,400.0,9.0,7.0,1.02,7.0,2.0,0.0,24.517751030998443,2.046225614927905,22.471525416070538,E
Indomie_Mie_MieRawonPedasMercon_75G,350.0,7.0,2.0,1.35,8.0,3.0,0.0,20.317023828576808,4.948538011695906,15.368485816880902,D
Indomie_Mie_MiePremiumJapaneseToriKaraRamen_89G,410.0,9.0,4.0,1.46,7.0,0.0,0.0,22.353733691026978,2.046225614927905,20.307508076099072,E
Indomie_Mie_MieGorengJumboRendang_120G,530.0,15.0,7.0,1.19,12.0,5.0,0.0,17.90732450528624,5.036655373611896,12.870669131674344,D
Indomie_Mie_MieGorengPremiumJapaneseTakoyaki_91G,410.0,8.0,6.0,1.0,6.0,3.0,0.0,24.553009222456758,3.7711864406779667,20.781822781778793,E
Indomie_Mie_MiePremiumJapaneseShoyuRamen_82G,360.0,7.0,3.0,1.1,6.0,2.0,0.0,23.560361651042182,3.888888888888889,19.671472762153293,E
Indomie_Mie_MiePremiumJapaneseToriMisoRamen_86G,390.0,8.0,3.0,1.41,8.0,5.0,0.0,28.091571344631202,5.868619375957404,22.222951968673797,E
Indomie_Mie_MieGorengKebabRendang_83G,370.0,7.0,5.0,0.82,6.0,3.0,0.0,23.710730948396503,3.7711864406779667,19.939544507718537,E
Indomie_Mie_MieKhasKal-SelSotoBanjarKuit_75G,340.0,7.0,4.0,1.05,7.0,8.0,0.0,18.60175524435433,3.0140845070422504,15.587670737312079,D
Indomie_Mie_MieGorengAyamPop_85G,390.0,9.0,4.0,0.95,7.0,3.0,0.0,22.406103703916234,2.8675449346405233,19.53855876927571,E
Indomie_Mie_MieHypeSeblakHotJeletot_75G,360.0,8.0,8.0,1.19,7.0,3.0,0.0,21.93056341167989,2.8675449346405233,19.063018477039368,E
Indomie_Mie_MieGorengAyamGeprek_85G,410.0,9.0,6.0,0.9,9.0,3.0,0.0,26.091084786805595,3.995238095238096,22.0958466915675,E
Indomie_Mie_MieSotoLamongan_80G,360.0,7.0,4.0,1.03,10.0,6.0,0.0,18.730214781657526,8.007268195634808,10.722946586022719,D
Indomie_Mie_MieGorengAceh_90G,430.0,9.0,6.0,0.79,9.0,6.0,0.0,26.332842948331297,4.422242731887402,21.910600216443896,E
Indomie_Mie_MieGorengRicaRica_85G,420.0,10.0,3.0,0.85,8.0,7.0,0.0,27.295261608084257,7.528955874534821,19.766305733549437,E
Indomie_Mie_MieKeritingGorengSpecial_90G,440.0,11.0,8.0,0.83,9.0,3.0,0.0,23.123512670837016,3.995238095238096,19.12827457559892,E
Indomie_Mie_MieGorengJumboSpecial_129G,540.0,12.0,6.0,1.9,11.0,3.0,0.0,20.201526756817227,5.33989753442203,14.861629222395198,D
Indomie_Mie_MieAyamBawang_69G,300.0,6.0,3.0,1.33,7.0,2.0,0.0,21.52243920702936,2.046225614927905,19.476213592101455,E
Indomie_Mie_MieGoreng_85g,380.0,7.0,8.0,1.07,8.0,2.0,0.0,20.950581983690718,5.730696798493408,15.21988518519731,D
Indomie_Mie_MieGorengRendang_91G,420.0,8.0,9.0,1.06,9.0,3.0,0.0,24.598933397675843,3.995238095238096,20.603695302437746,E
Indomie_Mie_MieGorengJumboAyamPanggang_128G,300.0,5.0,4.0,0.91,7.0,2.0,0.0,15.201917008018839,2.046225614927905,13.155691393090933,D
Indomie_Mie_MieAyamSpecial_68G,300.0,5.0,3.0,1.18,7.0,2.0,0.0,19.323856993669537,2.046225614927905,17.27763137874163,D
Indomie_Mie_MieKeritingAyamPanggang_90G,390.0,8.0,12.0,1.46,10.0,3.0,0.0,25.218296697694377,6.1519274376417235,19.066369260052653,E
Indomie_Mie_MieSotoMie_70G,300.0,5.0,4.0,0.91,7.0,2.0,0.0,15.201917008018839,2.046225614927905,13.155691393090933,D
Indomie_Mie_MieKariAyam_72G,320.0,6.0,2.0,1.35,7.0,2.0,0.0,19.581361406183607,2.046225614927905,17.5351357912557,D
Indomie_Mie_MieSotoSpesial_75G,330.0,7.0,2.0,0.92,7.0,5.0,0.0,20.139020750001528,2.80867952952083,17.330341220480697,D
Indomie_Mie_MieKalduAyam_75G,340.0,9.0,0.0,0.98,6.0,4.0,0.0,21.09822668865468,3.888885674054356,17.209341014600323,D
Sarimi_Mie_MieIgaSapi_0G,,,,,,,,,,,E
Sarimi_Mie_MieGoreng(Isi2)AyamKecap_126G,590.0,12.0,13.0,1.35,11.0,4.0,0.0,25.90955619579056,6.3014602276674285,19.60809596812313,E
Sarimi_Mie_MieAyamBawang_75G,300.0,4.5,3.0,1.27,7.0,2.0,0.0,17.252804172240317,2.046225614927905,15.206578557312412,D
Sarimi_Mie_MieGorengAyamKremess_125G,500.0,12.0,12.0,1.33,10.0,4.0,0.0,21.880342285043678,7.321208159546193,14.559134125497486,D
PopMie_Mie_MiAyam(Paper)_75G,,,,,,,,,,,E
PopMie_Mie_MiToriKaraRamen_70G,,,,,,,,,,,E
PopMie_Mie_MiToriMisoRamen_77g,,,,,,,,,,,E
PopMie_Mie_MiPedesDowerPangsitJontor_75g,,,,,,,,,,,E
Indomie_Mie_MieGorengAyamPop_85G,,,,,,,,,,,E
PopMie_Mie_MiGorengJumboSpesial_80G,,,,,,,,,,,E
PopMie_Mie_MiAyamBawang_75G,330.0,7.0,4.0,1.32,7.0,3.0,0.0,18.568018574456964,2.8675449346405233,15.70047363981644,D
